Index,Source,Target,Weight,Is_directed
1685,"Chydorus sp2","Hydroporus",1,1
1686,"Chydorus sp2","Hemiptera Gerris",1,1
1687,"Chydorus sp2","Harpacticoid copepodids",1,1
1688,"Chydorus sp2","Harpacticoid copepods",1,1
1689,"Chydorus sp2","Microcyclops rubellus",1,1
1690,"Chydorus sp2","Acanthocyclops",1,1
1691,"Chydorus sp2","Eucyclops serrulatus",1,1
1692,"Chydorus sp2","Macrocyclops albidus",1,1
1693,"Chydorus sp2","Sida crystallina",1,1
1694,"Chydorus sp2","Scapholeberis kingi",1,1
1695,"Chydorus spl","Amphipoda Crangonyx gracilis",1,1
1696,"Chydorus spl","Polypedilum",1,1
1697,"Chydorus spl","Campeloma decisum",1,1
1698,"Chydorus spl","Paratendipes",1,1
1699,"Chydorus spl","Bivalvia",1,1
1700,"Chydorus spl","Xenochironomus",1,1
1701,"Chydorus spl","Microtendipes",1,1
1702,"Chydorus spl","Glyptotendipes",1,1
1703,"Chydorus spl","Endochironomus",1,1
1704,"Chydorus spl","Cryptochironomus",1,1
1705,"Chydorus spl","Chironomus",1,1
1706,"Chydorus spl","Sympetrum",1,1
1707,"Chydorus spl","Libellula",1,1
1708,"Chydorus spl","Anisoptera epitheca",1,1
1709,"Chydorus spl","Polycentropus",1,1
1710,"Chydorus spl","Molanna",1,1
1711,"Chydorus spl","Banksiola",1,1
1712,"Chydorus spl","Agrypnia",1,1
1713,"Chydorus spl","Limnephilus",1,1
1714,"Chydorus spl","Mystacides",1,1
1715,"Chydorus spl","Oecetis",1,1
1716,"Chydorus spl","Caenis",1,1
1717,"Chydorus spl","Leptophlebia",1,1
1718,"Chydorus spl","Hydroporus",1,1
1719,"Chydorus spl","Hemiptera Gerris",1,1
1720,"Chydorus spl","Harpacticoid copepodids",1,1
1721,"Chydorus spl","Harpacticoid copepods",1,1
1722,"Chydorus spl","Microcyclops rubellus",1,1
1723,"Chydorus spl","Acanthocyclops",1,1
1724,"Chydorus spl","Eucyclops serrulatus",1,1
1725,"Chydorus spl","Macrocyclops albidus",1,1
1726,"Chydorus spl","Sida crystallina",1,1
1727,"Chydorus spl","Scapholeberis kingi",1,1
1728,"Disparalona acutirostris","Amphipoda Crangonyx gracilis",1,1
1729,"Disparalona acutirostris","Polypedilum",1,1
1730,"Disparalona acutirostris","Campeloma decisum",1,1
1731,"Disparalona acutirostris","Paratendipes",1,1
1732,"Disparalona acutirostris","Bivalvia",1,1
1733,"Disparalona acutirostris","Xenochironomus",1,1
1734,"Disparalona acutirostris","Microtendipes",1,1
1735,"Disparalona acutirostris","Glyptotendipes",1,1
1736,"Disparalona acutirostris","Endochironomus",1,1
1737,"Disparalona acutirostris","Cryptochironomus",1,1
1738,"Disparalona acutirostris","Chironomus",1,1
1739,"Disparalona acutirostris","Sympetrum",1,1
1740,"Disparalona acutirostris","Libellula",1,1
1741,"Disparalona acutirostris","Anisoptera epitheca",1,1
1742,"Disparalona acutirostris","Polycentropus",1,1
1743,"Disparalona acutirostris","Molanna",1,1
1744,"Disparalona acutirostris","Banksiola",1,1
1745,"Disparalona acutirostris","Agrypnia",1,1
1746,"Disparalona acutirostris","Limnephilus",1,1
1747,"Disparalona acutirostris","Mystacides",1,1
1748,"Disparalona acutirostris","Oecetis",1,1
1749,"Disparalona acutirostris","Caenis",1,1
1750,"Disparalona acutirostris","Leptophlebia",1,1
1751,"Disparalona acutirostris","Hydroporus",1,1
1752,"Disparalona acutirostris","Hemiptera Gerris",1,1
1753,"Disparalona acutirostris","Harpacticoid copepodids",1,1
1754,"Disparalona acutirostris","Harpacticoid copepods",1,1
1755,"Disparalona acutirostris","Microcyclops rubellus",1,1
1756,"Disparalona acutirostris","Acanthocyclops",1,1
1757,"Disparalona acutirostris","Eucyclops serrulatus",1,1
1758,"Disparalona acutirostris","Macrocyclops albidus",1,1
1759,"Disparalona acutirostris","Sida crystallina",1,1
1760,"Disparalona acutirostris","Scapholeberis kingi",1,1
1761,"Alonella excisa","Amphipoda Crangonyx gracilis",1,1
1762,"Alonella excisa","Stenochironomus",1,1
1763,"Alonella excisa","Polypedilum",1,1
1764,"Alonella excisa","Campeloma decisum",1,1
1765,"Alonella excisa","Paratendipes",1,1
1766,"Alonella excisa","Bivalvia",1,1
1767,"Alonella excisa","Xenochironomus",1,1
1768,"Alonella excisa","Microtendipes",1,1
1769,"Alonella excisa","Glyptotendipes",1,1
1770,"Alonella excisa","Endochironomus",1,1
1771,"Alonella excisa","Cryptochironomus",1,1
1772,"Alonella excisa","Chironomus",1,1
1773,"Alonella excisa","Sympetrum",1,1
1774,"Alonella excisa","Libellula",1,1
1775,"Alonella excisa","Anisoptera epitheca",1,1
1776,"Alonella excisa","Polycentropus",1,1
1777,"Alonella excisa","Molanna",1,1
1778,"Alonella excisa","Banksiola",1,1
1779,"Alonella excisa","Agrypnia",1,1
1780,"Alonella excisa","Limnephilus",1,1
1781,"Alonella excisa","Mystacides",1,1
1782,"Alonella excisa","Oecetis",1,1
1783,"Alonella excisa","Caenis",1,1
1784,"Alonella excisa","Leptophlebia",1,1
1785,"Alonella excisa","Alona intermedia",1,1
1786,"Alonella excisa","Alona rustica",1,1
1787,"Alonella excisa","Hydroporus",1,1
1788,"Alonella excisa","Hemiptera Gerris",1,1
1789,"Alonella excisa","Harpacticoid copepodids",1,1
1790,"Alonella excisa","Harpacticoid copepods",1,1
1791,"Alonella excisa","Microcyclops rubellus",1,1
1792,"Alonella excisa","Acanthocyclops",1,1
1793,"Alonella excisa","Eucyclops serrulatus",1,1
1794,"Alonella excisa","Macrocyclops albidus",1,1
1795,"Alonella excisa","Sida crystallina",1,1
1796,"Alonella excisa","Scapholeberis kingi",1,1
1797,"Alona intermedia","Amphipoda Crangonyx gracilis",1,1
1798,"Alona intermedia","Turbellaria Tricladida",1,1
1799,"Alona intermedia","Stenochironomus",1,1
1800,"Alona intermedia","Pseudochironomus",1,1
1801,"Alona intermedia","Annelida Oligochaete",1,1
1802,"Alona intermedia","Sphaeriidae",1,1
1803,"Alona intermedia","Campeloma decisum",1,1
1804,"Alona intermedia","Keratella crassa",1,1
1805,"Alona intermedia","Keratella taurocephala",1,1
1806,"Alona intermedia","Limnephilus",1,1
1807,"Alona intermedia","Mystacides",1,1
1808,"Alona intermedia","Oecetis",1,1
1809,"Alona intermedia","Caenis",1,1
1810,"Alona intermedia","Trichocerca cylindrica",1,1
1811,"Alona intermedia","Kellicottia longispina",1,1
1812,"Alona intermedia","Conochiloides",1,1
1813,"Alona rustica","Amphipoda Crangonyx gracilis",1,1
1814,"Alona rustica","Turbellaria Tricladida",1,1
1815,"Alona rustica","Stenochironomus",1,1
1816,"Alona rustica","Pseudochironomus",1,1
1817,"Alona rustica","Annelida Oligochaete",1,1
1818,"Alona rustica","Sphaeriidae",1,1
1819,"Alona rustica","Campeloma decisum",1,1
1820,"Alona rustica","Keratella crassa",1,1
1821,"Alona rustica","Keratella taurocephala",1,1
1822,"Alona rustica","Limnephilus",1,1
1823,"Alona rustica","Mystacides",1,1
1824,"Alona rustica","Oecetis",1,1
1825,"Alona rustica","Caenis",1,1
1826,"Alona rustica","Trichocerca cylindrica",1,1
1827,"Alona rustica","Kellicottia longispina",1,1
1828,"Alona rustica","Conochiloides",1,1
1829,"Alona quadrangularis","Amphipoda Crangonyx gracilis",1,1
1830,"Alona quadrangularis","Stenochironomus",1,1
1831,"Alona quadrangularis","Polypedilum",1,1
1832,"Alona quadrangularis","Campeloma decisum",1,1
1833,"Alona quadrangularis","Paratendipes",1,1
1834,"Alona quadrangularis","Bivalvia",1,1
1835,"Alona quadrangularis","Xenochironomus",1,1
1836,"Alona quadrangularis","Microtendipes",1,1
1837,"Alona quadrangularis","Glyptotendipes",1,1
1838,"Alona quadrangularis","Endochironomus",1,1
1839,"Alona quadrangularis","Cryptochironomus",1,1
1840,"Alona quadrangularis","Chironomus",1,1
1841,"Alona quadrangularis","Sympetrum",1,1
1842,"Alona quadrangularis","Libellula",1,1
1843,"Alona quadrangularis","Anisoptera epitheca",1,1
1844,"Alona quadrangularis","Polycentropus",1,1
1845,"Alona quadrangularis","Banksiola",1,1
1846,"Alona quadrangularis","Agrypnia",1,1
1847,"Alona quadrangularis","Limnephilus",1,1
1848,"Alona quadrangularis","Mystacides",1,1
1849,"Alona quadrangularis","Oecetis",1,1
1850,"Alona quadrangularis","Caenis",1,1
1851,"Alona quadrangularis","Leptophlebia",1,1
1852,"Alona quadrangularis","Hydroporus",1,1
1853,"Alona quadrangularis","Hemiptera Gerris",1,1
1854,"Alona quadrangularis","Harpacticoid copepodids",1,1
1855,"Alona quadrangularis","Harpacticoid copepods",1,1
1856,"Alona quadrangularis","Microcyclops rubellus",1,1
1857,"Alona quadrangularis","Acanthocyclops",1,1
1858,"Alona quadrangularis","Eucyclops serrulatus",1,1
1859,"Alona quadrangularis","Macrocyclops albidus",1,1
1860,"Alona quadrangularis","Sida crystallina",1,1
1861,"Alona quadrangularis","Scapholeberis kingi",1,1
1862,"Alona affinis","Amphipoda Crangonyx gracilis",1,1
1863,"Alona affinis","Turbellaria Tricladida",1,1
1864,"Alona affinis","Polypedilum",1,1
1865,"Alona affinis","Sphaeriidae",1,1
1866,"Alona affinis","Campeloma decisum",1,1
1867,"Alona affinis","Paratendipes",1,1
1868,"Alona affinis","Bivalvia",1,1
1869,"Alona affinis","Xenochironomus",1,1
1870,"Alona affinis","Microtendipes",1,1
1871,"Alona affinis","Glyptotendipes",1,1
1872,"Alona affinis","Endochironomus",1,1
1873,"Alona affinis","Cryptochironomus",1,1
1874,"Alona affinis","Chironomus",1,1
1875,"Alona affinis","Banksiola",1,1
1876,"Alona affinis","Agrypnia",1,1
1877,"Alona affinis","Limnephilus",1,1
1878,"Alona affinis","Mystacides",1,1
1879,"Alona affinis","Oecetis",1,1
1880,"Alona affinis","Caenis",1,1
1881,"Alona affinis","Macrocyclops albidus",1,1
1882,"Alona affinis","Sida crystallina",1,1
1883,"Alona affinis","Scapholeberis kingi",1,1
1884,"Cyclopoid copepodids","Amphipoda Crangonyx gracilis",1,1
1885,"Cyclopoid copepodids","Turbellaria Tricladida",1,1
1886,"Cyclopoid copepodids","Annelida Oligochaete",1,1
1887,"Cyclopoid copepodids","Polypedilum",1,1
1888,"Cyclopoid copepodids","Sphaeriidae",1,1
1889,"Cyclopoid copepodids","Campeloma decisum",1,1
1890,"Cyclopoid copepodids","Paratendipes",1,1
1891,"Cyclopoid copepodids","Bivalvia",1,1
1892,"Cyclopoid copepodids","Xenochironomus",1,1
1893,"Cyclopoid copepodids","Microtendipes",1,1
1894,"Cyclopoid copepodids","Glyptotendipes",1,1
1895,"Cyclopoid copepodids","Endochironomus",1,1
1896,"Cyclopoid copepodids","Cryptochironomus",1,1
1897,"Cyclopoid copepodids","Chironomus",1,1
1898,"Cyclopoid copepodids","Banksiola",1,1
1899,"Cyclopoid copepodids","Agrypnia",1,1
1900,"Cyclopoid copepodids","Limnephilus",1,1
1901,"Cyclopoid copepodids","Mystacides",1,1
1902,"Cyclopoid copepodids","Oecetis",1,1
1903,"Cyclopoid copepodids","Caenis",1,1
1904,"Cyclopoid copepodids","Macrocyclops albidus",1,1
1905,"Cyclopoid copepodids","Sida crystallina",1,1
1906,"Cyclopoid copepodids","Scapholeberis kingi",1,1
1907,"Calanoid copepodids","Amphipoda Crangonyx gracilis",1,1
1908,"Calanoid copepodids","Polypedilum",1,1
1909,"Calanoid copepodids","Sphaeriidae",1,1
1910,"Calanoid copepodids","Campeloma decisum",1,1
1911,"Calanoid copepodids","Paratendipes",1,1
1912,"Calanoid copepodids","Bivalvia",1,1
1913,"Calanoid copepodids","Xenochironomus",1,1
1914,"Calanoid copepodids","Microtendipes",1,1
1915,"Calanoid copepodids","Glyptotendipes",1,1
1916,"Calanoid copepodids","Endochironomus",1,1
1917,"Calanoid copepodids","Cryptochironomus",1,1
1918,"Calanoid copepodids","Chironomus",1,1
1919,"Calanoid copepodids","Banksiola",1,1
1920,"Calanoid copepodids","Agrypnia",1,1
1921,"Calanoid copepodids","Limnephilus",1,1
1922,"Calanoid copepodids","Mystacides",1,1
1923,"Calanoid copepodids","Oecetis",1,1
1924,"Calanoid copepodids","Caenis",1,1
1925,"Calanoid copepodids","Alona intermedia",1,1
1926,"Calanoid copepodids","Alona rustica",1,1
1927,"Calanoid copepodids","Macrocyclops albidus",1,1
1928,"Calanoid copepodids","Sida crystallina",1,1
1929,"Calanoid copepodids","Scapholeberis kingi",1,1
1930,"Nauplii","Amphipoda Crangonyx gracilis",1,1
1931,"Nauplii","Polypedilum",1,1
1932,"Nauplii","Sphaeriidae",1,1
1933,"Nauplii","Campeloma decisum",1,1
1934,"Nauplii","Paratendipes",1,1
1935,"Nauplii","Bivalvia",1,1
1936,"Nauplii","Xenochironomus",1,1
1937,"Nauplii","Microtendipes",1,1
1938,"Nauplii","Glyptotendipes",1,1
1939,"Nauplii","Endochironomus",1,1
1940,"Nauplii","Cryptochironomus",1,1
1941,"Nauplii","Chironomus",1,1
1942,"Nauplii","Banksiola",1,1
1943,"Nauplii","Agrypnia",1,1
1944,"Nauplii","Limnephilus",1,1
1945,"Nauplii","Mystacides",1,1
1946,"Nauplii","Oecetis",1,1
1947,"Nauplii","Caenis",1,1
1948,"Nauplii","Alona intermedia",1,1
1949,"Nauplii","Alona rustica",1,1
1950,"Nauplii","Macrocyclops albidus",1,1
1951,"Nauplii","Sida crystallina",1,1
1952,"Nauplii","Scapholeberis kingi",1,1
1953,"Synchaeta","Amphipoda Crangonyx gracilis",1,1
1954,"Synchaeta","Polypedilum",1,1
1955,"Synchaeta","Campeloma decisum",1,1
1956,"Synchaeta","Paratendipes",1,1
1957,"Synchaeta","Limnephilus",1,1
1958,"Synchaeta","Mystacides",1,1
1959,"Synchaeta","Oecetis",1,1
1960,"Synchaeta","Caenis",1,1
1961,"Synchaeta","Macrocyclops albidus",1,1
1962,"Synchaeta","Sida crystallina",1,1
1963,"Synchaeta","Scapholeberis kingi",1,1
1964,"Synchaeta","Gastropus",1,1
1965,"Gastropus","Turbellaria Tricladida",1,1
1966,"Gastropus","Stenochironomus",1,1
1967,"Gastropus","Campeloma decisum",1,1
1968,"Asplanchna","Amphipoda Crangonyx gracilis",1,1
1969,"Asplanchna","Polypedilum",1,1
1970,"Asplanchna","Campeloma decisum",1,1
1971,"Asplanchna","Paratendipes",1,1
1972,"Asplanchna","Gastropus",1,1
1973,"Trichocerca cylindrica","Amphipoda Crangonyx gracilis",1,1
1974,"Trichocerca cylindrica","Stenochironomus",1,1
1975,"Trichocerca cylindrica","Pseudochironomus",1,1
1976,"Trichocerca cylindrica","Annelida Oligochaete",1,1
1977,"Trichocerca cylindrica","Sphaeriidae",1,1
1978,"Trichocerca cylindrica","Campeloma decisum",1,1
1979,"Trichocerca cylindrica","Trichocerca cylindrica",1,1
1980,"Polyarthra vulgaris","Amphipoda Crangonyx gracilis",1,1
1981,"Polyarthra vulgaris","Turbellaria Tricladida",1,1
1982,"Polyarthra vulgaris","Stenochironomus",1,1
1983,"Polyarthra vulgaris","Pseudochironomus",1,1
1984,"Polyarthra vulgaris","Sphaeriidae",1,1
1985,"Polyarthra vulgaris","Campeloma decisum",1,1
1986,"Polyarthra vulgaris","Trichocerca cylindrica",1,1
1987,"Polyarthra remata","Amphipoda Crangonyx gracilis",1,1
1988,"Polyarthra remata","Turbellaria Tricladida",1,1
1989,"Polyarthra remata","Stenochironomus",1,1
1990,"Polyarthra remata","Pseudochironomus",1,1
1991,"Polyarthra remata","Annelida Oligochaete",1,1
1992,"Polyarthra remata","Sphaeriidae",1,1
1993,"Polyarthra remata","Campeloma decisum",1,1
1994,"Polyarthra remata","Limnephilus",1,1
1995,"Polyarthra remata","Mystacides",1,1
1996,"Polyarthra remata","Oecetis",1,1
1997,"Polyarthra remata","Trichocerca cylindrica",1,1
1998,"Keratella hiemalis","Turbellaria Tricladida",1,1
1999,"Keratella hiemalis","Stenochironomus",1,1
2000,"Keratella hiemalis","Annelida Oligochaete",1,1
2001,"Keratella hiemalis","Campeloma decisum",1,1
2002,"Keratella hiemalis","Trichocerca cylindrica",1,1
2003,"Keratella crassa","Turbellaria Tricladida",1,1
2004,"Keratella crassa","Stenochironomus",1,1
2005,"Keratella crassa","Annelida Hirudinea",1,1
2006,"Keratella crassa","Annelida Oligochaete",1,1
2007,"Keratella crassa","Campeloma decisum",1,1
2008,"Keratella crassa","Trichocerca cylindrica",1,1
2009,"Keratella taurocephala","Amphipoda Crangonyx gracilis",1,1
2010,"Keratella taurocephala","Stenochironomus",1,1
2011,"Keratella taurocephala","Annelida Hirudinea",1,1
2012,"Keratella taurocephala","Pseudochironomus",1,1
2013,"Keratella taurocephala","Annelida Oligochaete",1,1
2014,"Keratella taurocephala","Polypedilum",1,1
2015,"Keratella taurocephala","Campeloma decisum",1,1
2016,"Keratella taurocephala","Trichocerca cylindrica",1,1
2017,"Keratella cochlearis","Amphipoda Crangonyx gracilis",1,1
2018,"Keratella cochlearis","Turbellaria Tricladida",1,1
2019,"Keratella cochlearis","Stenochironomus",1,1
2020,"Keratella cochlearis","Annelida Hirudinea",1,1
2021,"Keratella cochlearis","Pseudochironomus",1,1
2022,"Keratella cochlearis","Annelida Oligochaete",1,1
2023,"Keratella cochlearis","Polypedilum",1,1
2024,"Keratella cochlearis","Sphaeriidae",1,1
2025,"Keratella cochlearis","Campeloma decisum",1,1
2026,"Keratella cochlearis","Trichocerca cylindrica",1,1
2027,"Kellicottia bostoniensis","Amphipoda Crangonyx gracilis",1,1
2028,"Kellicottia bostoniensis","Annelida Oligochaete",1,1
2029,"Kellicottia bostoniensis","Polypedilum",1,1
2030,"Kellicottia bostoniensis","Campeloma decisum",1,1
2031,"Kellicottia bostoniensis","Trichocerca cylindrica",1,1
2032,"Kellicottia longispina","Amphipoda Crangonyx gracilis",1,1
2033,"Kellicottia longispina","Turbellaria Tricladida",1,1
2034,"Kellicottia longispina","Stenochironomus",1,1
2035,"Kellicottia longispina","Annelida Hirudinea",1,1
2036,"Kellicottia longispina","Pseudochironomus",1,1
2037,"Kellicottia longispina","Annelida Oligochaete",1,1
2038,"Kellicottia longispina","Sphaeriidae",1,1
2039,"Kellicottia longispina","Campeloma decisum",1,1
2040,"Kellicottia longispina","Trichocerca cylindrica",1,1
2041,"Conochiloides","Turbellaria Tricladida",1,1
2042,"Conochiloides","Annelida Oligochaete",1,1
2043,"Conochilus unicornis","Amphipoda Crangonyx gracilis",1,1
2044,"Conochilus unicornis","Turbellaria Tricladida",1,1
2045,"Conochilus unicornis","Stenochironomus",1,1
2046,"Conochilus unicornis","Annelida Hirudinea",1,1
2047,"Conochilus unicornis","Pseudochironomus",1,1
2048,"Conochilus unicornis","Annelida Oligochaete",1,1
2049,"Conochilus unicornis","Sphaeriidae",1,1
2050,"Conochilus unicornis","Campeloma decisum",1,1
2051,"Conochilus unicornis","Trichocerca cylindrica",1,1
2052,"Conochilus unicornis","Hemiptera Gerris",1,1
2053,"Conochilus unicornis","Acanthocyclops",1,1
2054,"Conochilus unicornis","Eucyclops serrulatus",1,1
2055,"Conochilus unicornis","Macrocyclops albidus",1,1
2056,"Conochilus unicornis","Conochiloides",1,1
2057,"Polyphemus pediculus","Amphipoda Crangonyx gracilis",1,1
2058,"Polyphemus pediculus","Turbellaria Tricladida",1,1
2059,"Polyphemus pediculus","Stenochironomus",1,1
2060,"Polyphemus pediculus","Pseudochironomus",1,1
2061,"Polyphemus pediculus","Annelida Oligochaete",1,1
2062,"Polyphemus pediculus","Polypedilum",1,1
2063,"Polyphemus pediculus","Sphaeriidae",1,1
2064,"Polyphemus pediculus","Campeloma decisum",1,1
2065,"Polyphemus pediculus","Keratella crassa",1,1
2066,"Polyphemus pediculus","Keratella taurocephala",1,1
2067,"Polyphemus pediculus","Limnephilus",1,1
2068,"Polyphemus pediculus","Mystacides",1,1
2069,"Polyphemus pediculus","Oecetis",1,1
2070,"Polyphemus pediculus","Caenis",1,1
2071,"Polyphemus pediculus","Trichocerca cylindrica",1,1
2072,"Polyphemus pediculus","Kellicottia longispina",1,1
2073,"Polyphemus pediculus","Hydroporus",1,1
2074,"Polyphemus pediculus","Hemiptera Gerris",1,1
2075,"Polyphemus pediculus","Harpacticoid copepodids",1,1
2076,"Polyphemus pediculus","Harpacticoid copepods",1,1
2077,"Polyphemus pediculus","Microcyclops rubellus",1,1
2078,"Polyphemus pediculus","Acanthocyclops",1,1
2079,"Polyphemus pediculus","Eucyclops serrulatus",1,1
2080,"Polyphemus pediculus","Conochiloides",1,1
2081,"Leptodora kindtii","Amphipoda Crangonyx gracilis",1,1
2082,"Leptodora kindtii","Turbellaria Tricladida",1,1
2083,"Leptodora kindtii","Stenochironomus",1,1
2084,"Leptodora kindtii","Pseudochironomus",1,1
2085,"Leptodora kindtii","Annelida Oligochaete",1,1
2086,"Leptodora kindtii","Polypedilum",1,1
2087,"Leptodora kindtii","Sphaeriidae",1,1
2088,"Leptodora kindtii","Campeloma decisum",1,1
2089,"Leptodora kindtii","Keratella crassa",1,1
2090,"Leptodora kindtii","Keratella taurocephala",1,1
2091,"Leptodora kindtii","Limnephilus",1,1
2092,"Leptodora kindtii","Mystacides",1,1
2093,"Leptodora kindtii","Oecetis",1,1
2094,"Leptodora kindtii","Caenis",1,1
2095,"Leptodora kindtii","Trichocerca cylindrica",1,1
2096,"Leptodora kindtii","Kellicottia longispina",1,1
2097,"Leptodora kindtii","Hydroporus",1,1
2098,"Leptodora kindtii","Hemiptera Gerris",1,1
2099,"Leptodora kindtii","Harpacticoid copepodids",1,1
2100,"Leptodora kindtii","Harpacticoid copepods",1,1
2101,"Leptodora kindtii","Microcyclops rubellus",1,1
2102,"Leptodora kindtii","Acanthocyclops",1,1
2103,"Leptodora kindtii","Eucyclops serrulatus",1,1
2104,"Leptodora kindtii","Conochiloides",1,1
2105,"Holopedium gibberum","Amphipoda Crangonyx gracilis",1,1
2106,"Holopedium gibberum","Turbellaria Tricladida",1,1
2107,"Holopedium gibberum","Stenochironomus",1,1
2108,"Holopedium gibberum","Pseudochironomus",1,1
2109,"Holopedium gibberum","Annelida Oligochaete",1,1
2110,"Holopedium gibberum","Polypedilum",1,1
2111,"Holopedium gibberum","Sphaeriidae",1,1
2112,"Holopedium gibberum","Campeloma decisum",1,1
2113,"Holopedium gibberum","Keratella crassa",1,1
2114,"Holopedium gibberum","Keratella taurocephala",1,1
2115,"Holopedium gibberum","Limnephilus",1,1
2116,"Holopedium gibberum","Mystacides",1,1
2117,"Holopedium gibberum","Oecetis",1,1
2118,"Holopedium gibberum","Caenis",1,1
2119,"Holopedium gibberum","Trichocerca cylindrica",1,1
2120,"Holopedium gibberum","Kellicottia longispina",1,1
2121,"Holopedium gibberum","Hydroporus",1,1
2122,"Holopedium gibberum","Hemiptera Gerris",1,1
2123,"Holopedium gibberum","Harpacticoid copepodids",1,1
2124,"Holopedium gibberum","Harpacticoid copepods",1,1
2125,"Holopedium gibberum","Microcyclops rubellus",1,1
2126,"Holopedium gibberum","Acanthocyclops",1,1
2127,"Holopedium gibberum","Eucyclops serrulatus",1,1
2128,"Holopedium gibberum","Conochiloides",1,1
2129,"Diaphanosoma birgei","Amphipoda Crangonyx gracilis",1,1
2130,"Diaphanosoma birgei","Turbellaria Tricladida",1,1
2131,"Diaphanosoma birgei","Stenochironomus",1,1
2132,"Diaphanosoma birgei","Pseudochironomus",1,1
2133,"Diaphanosoma birgei","Annelida Oligochaete",1,1
2134,"Diaphanosoma birgei","Polypedilum",1,1
2135,"Diaphanosoma birgei","Sphaeriidae",1,1
2136,"Diaphanosoma birgei","Campeloma decisum",1,1
2137,"Diaphanosoma birgei","Keratella crassa",1,1
2138,"Diaphanosoma birgei","Keratella taurocephala",1,1
2139,"Diaphanosoma birgei","Limnephilus",1,1
2140,"Diaphanosoma birgei","Mystacides",1,1
2141,"Diaphanosoma birgei","Oecetis",1,1
2142,"Diaphanosoma birgei","Caenis",1,1
2143,"Diaphanosoma birgei","Trichocerca cylindrica",1,1
2144,"Diaphanosoma birgei","Kellicottia longispina",1,1
2145,"Diaphanosoma birgei","Hydroporus",1,1
2146,"Diaphanosoma birgei","Hemiptera Gerris",1,1
2147,"Diaphanosoma birgei","Harpacticoid copepodids",1,1
2148,"Diaphanosoma birgei","Harpacticoid copepods",1,1
2149,"Diaphanosoma birgei","Microcyclops rubellus",1,1
2150,"Diaphanosoma birgei","Acanthocyclops",1,1
2151,"Diaphanosoma birgei","Eucyclops serrulatus",1,1
2152,"Diaphanosoma birgei","Conochiloides",1,1
2153,"Daphnia parvula","Amphipoda Crangonyx gracilis",1,1
2154,"Daphnia parvula","Turbellaria Tricladida",1,1
2155,"Daphnia parvula","Stenochironomus",1,1
2156,"Daphnia parvula","Pseudochironomus",1,1
2157,"Daphnia parvula","Annelida Oligochaete",1,1
2158,"Daphnia parvula","Polypedilum",1,1
2159,"Daphnia parvula","Sphaeriidae",1,1
2160,"Daphnia parvula","Campeloma decisum",1,1
2161,"Daphnia parvula","Keratella crassa",1,1
2162,"Daphnia parvula","Keratella taurocephala",1,1
2163,"Daphnia parvula","Limnephilus",1,1
2164,"Daphnia parvula","Mystacides",1,1
2165,"Daphnia parvula","Oecetis",1,1
2166,"Daphnia parvula","Caenis",1,1
2167,"Daphnia parvula","Trichocerca cylindrica",1,1
2168,"Daphnia parvula","Kellicottia longispina",1,1
2169,"Daphnia parvula","Hydroporus",1,1
2170,"Daphnia parvula","Hemiptera Gerris",1,1
2171,"Daphnia parvula","Harpacticoid copepodids",1,1
2172,"Daphnia parvula","Harpacticoid copepods",1,1
2173,"Daphnia parvula","Microcyclops rubellus",1,1
2174,"Daphnia parvula","Acanthocyclops",1,1
2175,"Daphnia parvula","Eucyclops serrulatus",1,1
2176,"Daphnia parvula","Conochiloides",1,1
2177,"Daphnia galeata mendotae","Amphipoda Crangonyx gracilis",1,1
2178,"Daphnia galeata mendotae","Turbellaria Tricladida",1,1
2179,"Daphnia galeata mendotae","Stenochironomus",1,1
2180,"Daphnia galeata mendotae","Pseudochironomus",1,1
2181,"Daphnia galeata mendotae","Annelida Oligochaete",1,1
2182,"Daphnia galeata mendotae","Polypedilum",1,1
2183,"Daphnia galeata mendotae","Sphaeriidae",1,1
2184,"Daphnia galeata mendotae","Campeloma decisum",1,1
2185,"Daphnia galeata mendotae","Keratella crassa",1,1
2186,"Daphnia galeata mendotae","Keratella taurocephala",1,1
2187,"Daphnia galeata mendotae","Limnephilus",1,1
2188,"Daphnia galeata mendotae","Mystacides",1,1
2189,"Daphnia galeata mendotae","Oecetis",1,1
2190,"Daphnia galeata mendotae","Caenis",1,1
2191,"Daphnia galeata mendotae","Trichocerca cylindrica",1,1
2192,"Daphnia galeata mendotae","Kellicottia longispina",1,1
2193,"Daphnia galeata mendotae","Hydroporus",1,1
2194,"Daphnia galeata mendotae","Hemiptera Gerris",1,1
2195,"Daphnia galeata mendotae","Harpacticoid copepodids",1,1
2196,"Daphnia galeata mendotae","Harpacticoid copepods",1,1
2197,"Daphnia galeata mendotae","Microcyclops rubellus",1,1
2198,"Daphnia galeata mendotae","Acanthocyclops",1,1
2199,"Daphnia galeata mendotae","Eucyclops serrulatus",1,1
2200,"Daphnia galeata mendotae","Conochiloides",1,1
2201,"Eubosmina","Amphipoda Crangonyx gracilis",1,1
2202,"Eubosmina","Polypedilum",1,1
2203,"Eubosmina","Campeloma decisum",1,1
2204,"Eubosmina","Keratella crassa",1,1
2205,"Eubosmina","Keratella taurocephala",1,1
2206,"Eubosmina","Limnephilus",1,1
2207,"Eubosmina","Mystacides",1,1
2208,"Eubosmina","Oecetis",1,1
2209,"Eubosmina","Caenis",1,1
2210,"Eubosmina","Trichocerca cylindrica",1,1
